bin,different,total,language_id,speaker_id,group_id,n_observed_chips,n_missing_chips,n_valid_pairs,distance,language_K
10,3167,4162,1,15,1:15,330,0,54285,58.67177665233149,7
11,3966,4991,1,15,1:15,330,0,54285,64.25956490493448,7
12,4344,5174,1,15,1:15,330,0,54285,69.84735315753748,7
13,4272,4955,1,15,1:15,330,0,54285,75.43514141014049,7
14,3154,3638,1,15,1:15,330,0,54285,81.02292966274348,7
15,2576,2971,1,15,1:15,330,0,54285,86.61071791534647,7
16,2136,2406,1,15,1:15,330,0,54285,92.19850616794949,7
17,1697,1885,1,15,1:15,330,0,54285,97.78629442055248,7
18,1366,1521,1,15,1:15,330,0,54285,103.37408267315547,7
19,1012,1106,1,15,1:15,330,0,54285,108.96187092575848,7
20,860,933,1,15,1:15,330,0,54285,114.54965917836148,7
21,498,555,1,15,1:15,330,0,54285,120.13744743096447,7
22,370,395,1,15,1:15,330,0,54285,125.72523568356746,7
23,203,227,1,15,1:15,330,0,54285,131.31302393617045,7
24,133,148,1,15,1:15,330,0,54285,136.90081218877347,7
25,86,92,1,15,1:15,330,0,54285,142.48860044137646,7
26,34,36,1,15,1:15,330,0,54285,148.07638869397948,7
27,18,20,1,15,1:15,330,0,54285,153.66417694658247,7
28,8,8,1,15,1:15,330,0,54285,159.25196519918546,7
29,4,4,1,15,1:15,330,0,54285,164.83975345178845,7
0,76,233,1,16,1:16,330,0,54285,2.7938941263014994,7
1,184,442,1,16,1:16,330,0,54285,8.381682378904499,7
2,605,1110,1,16,1:16,330,0,54285,13.969470631507498,7
3,877,1401,1,16,1:16,330,0,54285,19.557258884110496,7
4,1182,1712,1,16,1:16,330,0,54285,25.145047136713494,7
5,1360,1864,1,16,1:16,330,0,54285,30.73283538931649,7
6,1936,2492,1,16,1:16,330,0,54285,36.3206236419195,7
7,2293,2902,1,16,1:16,330,0,54285,41.90841189452249,7
8,2531,3134,1,16,1:16,330,0,54285,47.49620014712549,7
9,3106,3768,1,16,1:16,330,0,54285,53.08398839972848,7
10,3505,4162,1,16,1:16,330,0,54285,58.67177665233149,7
11,4294,4991,1,16,1:16,330,0,54285,64.25956490493448,7
12,4579,5174,1,16,1:16,330,0,54285,69.84735315753748,7
13,4441,4955,1,16,1:16,330,0,54285,75.43514141014049,7
14,3281,3638,1,16,1:16,330,0,54285,81.02292966274348,7
15,2654,2971,1,16,1:16,330,0,54285,86.61071791534647,7
16,2157,2406,1,16,1:16,330,0,54285,92.19850616794949,7
17,1684,1885,1,16,1:16,330,0,54285,97.78629442055248,7
18,1390,1521,1,16,1:16,330,0,54285,103.37408267315547,7
19,995,1106,1,16,1:16,330,0,54285,108.96187092575848,7
20,853,933,1,16,1:16,330,0,54285,114.54965917836148,7
21,490,555,1,16,1:16,330,0,54285,120.13744743096447,7
22,362,395,1,16,1:16,330,0,54285,125.72523568356746,7
23,208,227,1,16,1:16,330,0,54285,131.31302393617045,7
24,127,148,1,16,1:16,330,0,54285,136.90081218877347,7
25,85,92,1,16,1:16,330,0,54285,142.48860044137646,7
26,36,36,1,16,1:16,330,0,54285,148.07638869397948,7
27,20,20,1,16,1:16,330,0,54285,153.66417694658247,7
28,8,8,1,16,1:16,330,0,54285,159.25196519918546,7
29,4,4,1,16,1:16,330,0,54285,164.83975345178845,7
0,49,233,1,17,1:17,330,0,54285,2.7938941263014994,7
1,125,442,1,17,1:17,330,0,54285,8.381682378904499,7
2,428,1110,1,17,1:17,330,0,54285,13.969470631507498,7
3,577,1401,1,17,1:17,330,0,54285,19.557258884110496,7
4,893,1712,1,17,1:17,330,0,54285,25.145047136713494,7
5,1040,1864,1,17,1:17,330,0,54285,30.73283538931649,7
6,1458,2492,1,17,1:17,330,0,54285,36.3206236419195,7
7,1858,2902,1,17,1:17,330,0,54285,41.90841189452249,7
8,2157,3134,1,17,1:17,330,0,54285,47.49620014712549,7
9,2707,3768,1,17,1:17,330,0,54285,53.08398839972848,7
10,3101,4162,1,17,1:17,330,0,54285,58.67177665233149,7
11,4096,4991,1,17,1:17,330,0,54285,64.25956490493448,7
12,4340,5174,1,17,1:17,330,0,54285,69.84735315753748,7
13,4230,4955,1,17,1:17,330,0,54285,75.43514141014049,7
14,3085,3638,1,17,1:17,330,0,54285,81.02292966274348,7
15,2502,2971,1,17,1:17,330,0,54285,86.61071791534647,7
16,2028,2406,1,17,1:17,330,0,54285,92.19850616794949,7
17,1583,1885,1,17,1:17,330,0,54285,97.78629442055248,7
18,1336,1521,1,17,1:17,330,0,54285,103.37408267315547,7
19,986,1106,1,17,1:17,330,0,54285,108.96187092575848,7
20,848,933,1,17,1:17,330,0,54285,114.54965917836148,7
21,502,555,1,17,1:17,330,0,54285,120.13744743096447,7
22,373,395,1,17,1:17,330,0,54285,125.72523568356746,7
23,218,227,1,17,1:17,330,0,54285,131.31302393617045,7
24,139,148,1,17,1:17,330,0,54285,136.90081218877347,7
25,81,92,1,17,1:17,330,0,54285,142.48860044137646,7
26,35,36,1,17,1:17,330,0,54285,148.07638869397948,7
27,20,20,1,17,1:17,330,0,54285,153.66417694658247,7
28,8,8,1,17,1:17,330,0,54285,159.25196519918546,7
29,4,4,1,17,1:17,330,0,54285,164.83975345178845,7
0,121,233,1,18,1:18,330,0,54285,2.7938941263014994,7
1,207,442,1,18,1:18,330,0,54285,8.381682378904499,7
2,548,1110,1,18,1:18,330,0,54285,13.969470631507498,7
3,764,1401,1,18,1:18,330,0,54285,19.557258884110496,7
4,903,1712,1,18,1:18,330,0,54285,25.145047136713494,7
5,1086,1864,1,18,1:18,330,0,54285,30.73283538931649,7
6,1584,2492,1,18,1:18,330,0,54285,36.3206236419195,7
7,1863,2902,1,18,1:18,330,0,54285,41.90841189452249,7
8,2152,3134,1,18,1:18,330,0,54285,47.49620014712549,7
9,2692,3768,1,18,1:18,330,0,54285,53.08398839972848,7
10,3066,4162,1,18,1:18,330,0,54285,58.67177665233149,7
11,3885,4991,1,18,1:18,330,0,54285,64.25956490493448,7
12,4311,5174,1,18,1:18,330,0,54285,69.84735315753748,7
13,4200,4955,1,18,1:18,330,0,54285,75.43514141014049,7
14,3127,3638,1,18,1:18,330,0,54285,81.02292966274348,7
15,2571,2971,1,18,1:18,330,0,54285,86.61071791534647,7
16,2086,2406,1,18,1:18,330,0,54285,92.19850616794949,7
17,1610,1885,1,18,1:18,330,0,54285,97.78629442055248,7
18,1325,1521,1,18,1:18,330,0,54285,103.37408267315547,7
19,972,1106,1,18,1:18,330,0,54285,108.96187092575848,7
20,805,933,1,18,1:18,330,0,54285,114.54965917836148,7
21,458,555,1,18,1:18,330,0,54285,120.13744743096447,7
22,333,395,1,18,1:18,330,0,54285,125.72523568356746,7
23,195,227,1,18,1:18,330,0,54285,131.31302393617045,7
24,121,148,1,18,1:18,330,0,54285,136.90081218877347,7
25,83,92,1,18,1:18,330,0,54285,142.48860044137646,7
26,35,36,1,18,1:18,330,0,54285,148.07638869397948,7
27,20,20,1,18,1:18,330,0,54285,153.66417694658247,7
28,8,8,1,18,1:18,330,0,54285,159.25196519918546,7
29,4,4,1,18,1:18,330,0,54285,164.83975345178845,7
0,116,233,1,19,1:19,330,0,54285,2.7938941263014994,7
1,201,442,1,19,1:19,330,0,54285,8.381682378904499,7
2,566,1110,1,19,1:19,330,0,54285,13.969470631507498,7
3,752,1401,1,19,1:19,330,0,54285,19.557258884110496,7
4,1051,1712,1,19,1:19,330,0,54285,25.145047136713494,7
5,1227,1864,1,19,1:19,330,0,54285,30.73283538931649,7
6,1813,2492,1,19,1:19,330,0,54285,36.3206236419195,7
7,2240,2902,1,19,1:19,330,0,54285,41.90841189452249,7
8,2530,3134,1,19,1:19,330,0,54285,47.49620014712549,7
9,3147,3768,1,19,1:19,330,0,54285,53.08398839972848,7
10,3596,4162,1,19,1:19,330,0,54285,58.67177665233149,7
11,4418,4991,1,19,1:19,330,0,54285,64.25956490493448,7
12,4649,5174,1,19,1:19,330,0,54285,69.84735315753748,7
13,4443,4955,1,19,1:19,330,0,54285,75.43514141014049,7
14,3271,3638,1,19,1:19,330,0,54285,81.02292966274348,7
15,2652,2971,1,19,1:19,330,0,54285,86.61071791534647,7
16,2182,2406,1,19,1:19,330,0,54285,92.19850616794949,7
17,1689,1885,1,19,1:19,330,0,54285,97.78629442055248,7
18,1391,1521,1,19,1:19,330,0,54285,103.37408267315547,7
19,1019,1106,1,19,1:19,330,0,54285,108.96187092575848,7
20,861,933,1,19,1:19,330,0,54285,114.54965917836148,7
21,505,555,1,19,1:19,330,0,54285,120.13744743096447,7
22,358,395,1,19,1:19,330,0,54285,125.72523568356746,7
23,205,227,1,19,1:19,330,0,54285,131.31302393617045,7
24,130,148,1,19,1:19,330,0,54285,136.90081218877347,7
25,85,92,1,19,1:19,330,0,54285,142.48860044137646,7
26,33,36,1,19,1:19,330,0,54285,148.07638869397948,7
27,18,20,1,19,1:19,330,0,54285,153.66417694658247,7
28,8,8,1,19,1:19,330,0,54285,159.25196519918546,7
29,4,4,1,19,1:19,330,0,54285,164.83975345178845,7
0,75,233,1,20,1:20,330,0,54285,2.7938941263014994,7
1,172,442,1,20,1:20,330,0,54285,8.381682378904499,7
2,461,1110,1,20,1:20,330,0,54285,13.969470631507498,7
3,660,1401,1,20,1:20,330,0,54285,19.557258884110496,7
4,980,1712,1,20,1:20,330,0,54285,25.145047136713494,7
5,1135,1864,1,20,1:20,330,0,54285,30.73283538931649,7
6,1728,2492,1,20,1:20,330,0,54285,36.3206236419195,7
7,2098,2902,1,20,1:20,330,0,54285,41.90841189452249,7
8,2430,3134,1,20,1:20,330,0,54285,47.49620014712549,7
9,3036,3768,1,20,1:20,330,0,54285,53.08398839972848,7
10,3433,4162,1,20,1:20,330,0,54285,58.67177665233149,7
11,4252,4991,1,20,1:20,330,0,54285,64.25956490493448,7
12,4520,5174,1,20,1:20,330,0,54285,69.84735315753748,7
13,4335,4955,1,20,1:20,330,0,54285,75.43514141014049,7
14,3096,3638,1,20,1:20,330,0,54285,81.02292966274348,7
15,2541,2971,1,20,1:20,330,0,54285,86.61071791534647,7
16,2040,2406,1,20,1:20,330,0,54285,92.19850616794949,7
17,1603,1885,1,20,1:20,330,0,54285,97.78629442055248,7
18,1316,1521,1,20,1:20,330,0,54285,103.37408267315547,7
19,982,1106,1,20,1:20,330,0,54285,108.96187092575848,7
20,820,933,1,20,1:20,330,0,54285,114.54965917836148,7
21,467,555,1,20,1:20,330,0,54285,120.13744743096447,7
22,335,395,1,20,1:20,330,0,54285,125.72523568356746,7
23,181,227,1,20,1:20,330,0,54285,131.31302393617045,7
24,120,148,1,20,1:20,330,0,54285,136.90081218877347,7
25,82,92,1,20,1:20,330,0,54285,142.48860044137646,7
26,33,36,1,20,1:20,330,0,54285,148.07638869397948,7
27,20,20,1,20,1:20,330,0,54285,153.66417694658247,7
28,8,8,1,20,1:20,330,0,54285,159.25196519918546,7
29,4,4,1,20,1:20,330,0,54285,164.83975345178845,7
0,92,233,1,21,1:21,330,0,54285,2.7938941263014994,7
1,190,442,1,21,1:21,330,0,54285,8.381682378904499,7
2,515,1110,1,21,1:21,330,0,54285,13.969470631507498,7
3,664,1401,1,21,1:21,330,0,54285,19.557258884110496,7
4,1014,1712,1,21,1:21,330,0,54285,25.145047136713494,7
5,1164,1864,1,21,1:21,330,0,54285,30.73283538931649,7
6,1703,2492,1,21,1:21,330,0,54285,36.3206236419195,7
7,2054,2902,1,21,1:21,330,0,54285,41.90841189452249,7
8,2404,3134,1,21,1:21,330,0,54285,47.49620014712549,7
9,2995,3768,1,21,1:21,330,0,54285,53.08398839972848,7
10,3528,4162,1,21,1:21,330,0,54285,58.67177665233149,7
11,4357,4991,1,21,1:21,330,0,54285,64.25956490493448,7
12,4617,5174,1,21,1:21,330,0,54285,69.84735315753748,7
13,4453,4955,1,21,1:21,330,0,54285,75.43514141014049,7
14,3256,3638,1,21,1:21,330,0,54285,81.02292966274348,7
15,2670,2971,1,21,1:21,330,0,54285,86.61071791534647,7
16,2167,2406,1,21,1:21,330,0,54285,92.19850616794949,7
17,1688,1885,1,21,1:21,330,0,54285,97.78629442055248,7
18,1402,1521,1,21,1:21,330,0,54285,103.37408267315547,7
19,1014,1106,1,21,1:21,330,0,54285,108.96187092575848,7
20,879,933,1,21,1:21,330,0,54285,114.54965917836148,7
21,511,555,1,21,1:21,330,0,54285,120.13744743096447,7
22,374,395,1,21,1:21,330,0,54285,125.72523568356746,7
23,210,227,1,21,1:21,330,0,54285,131.31302393617045,7
24,136,148,1,21,1:21,330,0,54285,136.90081218877347,7
25,82,92,1,21,1:21,330,0,54285,142.48860044137646,7
26,32,36,1,21,1:21,330,0,54285,148.07638869397948,7
27,19,20,1,21,1:21,330,0,54285,153.66417694658247,7
28,8,8,1,21,1:21,330,0,54285,159.25196519918546,7
29,4,4,1,21,1:21,330,0,54285,164.83975345178845,7
0,81,233,1,22,1:22,330,0,54285,2.7938941263014994,7
1,152,442,1,22,1:22,330,0,54285,8.381682378904499,7
2,531,1110,1,22,1:22,330,0,54285,13.969470631507498,7
3,741,1401,1,22,1:22,330,0,54285,19.557258884110496,7
4,1035,1712,1,22,1:22,330,0,54285,25.145047136713494,7
5,1228,1864,1,22,1:22,330,0,54285,30.73283538931649,7
6,1797,2492,1,22,1:22,330,0,54285,36.3206236419195,7
7,2161,2902,1,22,1:22,330,0,54285,41.90841189452249,7
8,2562,3134,1,22,1:22,330,0,54285,47.49620014712549,7
9,3254,3768,1,22,1:22,330,0,54285,53.08398839972848,7
10,3656,4162,1,22,1:22,330,0,54285,58.67177665233149,7
11,4581,4991,1,22,1:22,330,0,54285,64.25956490493448,7
12,4770,5174,1,22,1:22,330,0,54285,69.84735315753748,7
13,4599,4955,1,22,1:22,330,0,54285,75.43514141014049,7
14,3351,3638,1,22,1:22,330,0,54285,81.02292966274348,7
15,2713,2971,1,22,1:22,330,0,54285,86.61071791534647,7
16,2224,2406,1,22,1:22,330,0,54285,92.19850616794949,7
17,1710,1885,1,22,1:22,330,0,54285,97.78629442055248,7
18,1382,1521,1,22,1:22,330,0,54285,103.37408267315547,7
19,1016,1106,1,22,1:22,330,0,54285,108.96187092575848,7
20,844,933,1,22,1:22,330,0,54285,114.54965917836148,7
21,488,555,1,22,1:22,330,0,54285,120.13744743096447,7
22,348,395,1,22,1:22,330,0,54285,125.72523568356746,7
23,196,227,1,22,1:22,330,0,54285,131.31302393617045,7
24,121,148,1,22,1:22,330,0,54285,136.90081218877347,7
25,77,92,1,22,1:22,330,0,54285,142.48860044137646,7
26,33,36,1,22,1:22,330,0,54285,148.07638869397948,7
27,19,20,1,22,1:22,330,0,54285,153.66417694658247,7
28,8,8,1,22,1:22,330,0,54285,159.25196519918546,7
29,4,4,1,22,1:22,330,0,54285,164.83975345178845,7
0,39,233,1,23,1:23,330,0,54285,2.7938941263014994,7
1,107,442,1,23,1:23,330,0,54285,8.381682378904499,7
2,426,1110,1,23,1:23,330,0,54285,13.969470631507498,7
3,516,1401,1,23,1:23,330,0,54285,19.557258884110496,7
4,829,1712,1,23,1:23,330,0,54285,25.145047136713494,7
5,1023,1864,1,23,1:23,330,0,54285,30.73283538931649,7
6,1513,2492,1,23,1:23,330,0,54285,36.3206236419195,7
7,1995,2902,1,23,1:23,330,0,54285,41.90841189452249,7
8,2369,3134,1,23,1:23,330,0,54285,47.49620014712549,7
9,2941,3768,1,23,1:23,330,0,54285,53.08398839972848,7
10,3434,4162,1,23,1:23,330,0,54285,58.67177665233149,7
11,4306,4991,1,23,1:23,330,0,54285,64.25956490493448,7
12,4520,5174,1,23,1:23,330,0,54285,69.84735315753748,7
13,4326,4955,1,23,1:23,330,0,54285,75.43514141014049,7
14,3135,3638,1,23,1:23,330,0,54285,81.02292966274348,7
15,2553,2971,1,23,1:23,330,0,54285,86.61071791534647,7
16,2033,2406,1,23,1:23,330,0,54285,92.19850616794949,7
17,1630,1885,1,23,1:23,330,0,54285,97.78629442055248,7
18,1329,1521,1,23,1:23,330,0,54285,103.37408267315547,7
19,965,1106,1,23,1:23,330,0,54285,108.96187092575848,7
20,796,933,1,23,1:23,330,0,54285,114.54965917836148,7
21,455,555,1,23,1:23,330,0,54285,120.13744743096447,7
22,333,395,1,23,1:23,330,0,54285,125.72523568356746,7
23,189,227,1,23,1:23,330,0,54285,131.31302393617045,7
24,133,148,1,23,1:23,330,0,54285,136.90081218877347,7
25,90,92,1,23,1:23,330,0,54285,142.48860044137646,7
26,36,36,1,23,1:23,330,0,54285,148.07638869397948,7
27,20,20,1,23,1:23,330,0,54285,153.66417694658247,7
28,8,8,1,23,1:23,330,0,54285,159.25196519918546,7
29,4,4,1,23,1:23,330,0,54285,164.83975345178845,7
0,130,233,1,24,1:24,330,0,54285,2.7938941263014994,7
1,259,442,1,24,1:24,330,0,54285,8.381682378904499,7
2,665,1110,1,24,1:24,330,0,54285,13.969470631507498,7
3,892,1401,1,24,1:24,330,0,54285,19.557258884110496,7
4,1113,1712,1,24,1:24,330,0,54285,25.145047136713494,7
5,1318,1864,1,24,1:24,330,0,54285,30.73283538931649,7
6,1888,2492,1,24,1:24,330,0,54285,36.3206236419195,7
7,2252,2902,1,24,1:24,330,0,54285,41.90841189452249,7
8,2522,3134,1,24,1:24,330,0,54285,47.49620014712549,7
9,3098,3768,1,24,1:24,330,0,54285,53.08398839972848,7
10,3544,4162,1,24,1:24,330,0,54285,58.67177665233149,7
11,4260,4991,1,24,1:24,330,0,54285,64.25956490493448,7
12,4499,5174,1,24,1:24,330,0,54285,69.84735315753748,7
13,4306,4955,1,24,1:24,330,0,54285,75.43514141014049,7
14,3187,3638,1,24,1:24,330,0,54285,81.02292966274348,7
15,2637,2971,1,24,1:24,330,0,54285,86.61071791534647,7
16,2151,2406,1,24,1:24,330,0,54285,92.19850616794949,7
17,1700,1885,1,24,1:24,330,0,54285,97.78629442055248,7
18,1380,1521,1,24,1:24,330,0,54285,103.37408267315547,7
19,1027,1106,1,24,1:24,330,0,54285,108.96187092575848,7
20,860,933,1,24,1:24,330,0,54285,114.54965917836148,7
21,506,555,1,24,1:24,330,0,54285,120.13744743096447,7
22,368,395,1,24,1:24,330,0,54285,125.72523568356746,7
23,212,227,1,24,1:24,330,0,54285,131.31302393617045,7
24,139,148,1,24,1:24,330,0,54285,136.90081218877347,7
25,92,92,1,24,1:24,330,0,54285,142.48860044137646,7
26,36,36,1,24,1:24,330,0,54285,148.07638869397948,7
27,20,20,1,24,1:24,330,0,54285,153.66417694658247,7
28,8,8,1,24,1:24,330,0,54285,159.25196519918546,7
29,4,4,1,24,1:24,330,0,54285,164.83975345178845,7
0,83,233,1,25,1:25,330,0,54285,2.7938941263014994,7
1,202,442,1,25,1:25,330,0,54285,8.381682378904499,7
2,500,1110,1,25,1:25,330,0,54285,13.969470631507498,7
3,621,1401,1,25,1:25,330,0,54285,19.557258884110496,7
4,928,1712,1,25,1:25,330,0,54285,25.145047136713494,7
5,1087,1864,1,25,1:25,330,0,54285,30.73283538931649,7
6,1554,2492,1,25,1:25,330,0,54285,36.3206236419195,7
7,1921,2902,1,25,1:25,330,0,54285,41.90841189452249,7
8,2234,3134,1,25,1:25,330,0,54285,47.49620014712549,7
9,2857,3768,1,25,1:25,330,0,54285,53.08398839972848,7
10,3367,4162,1,25,1:25,330,0,54285,58.67177665233149,7
11,4248,4991,1,25,1:25,330,0,54285,64.25956490493448,7
12,4562,5174,1,25,1:25,330,0,54285,69.84735315753748,7
13,4378,4955,1,25,1:25,330,0,54285,75.43514141014049,7
14,3164,3638,1,25,1:25,330,0,54285,81.02292966274348,7
15,2577,2971,1,25,1:25,330,0,54285,86.61071791534647,7
16,2078,2406,1,25,1:25,330,0,54285,92.19850616794949,7
17,1678,1885,1,25,1:25,330,0,54285,97.78629442055248,7
18,1382,1521,1,25,1:25,330,0,54285,103.37408267315547,7
19,1014,1106,1,25,1:25,330,0,54285,108.96187092575848,7
20,888,933,1,25,1:25,330,0,54285,114.54965917836148,7
21,501,555,1,25,1:25,330,0,54285,120.13744743096447,7
22,366,395,1,25,1:25,330,0,54285,125.72523568356746,7
23,221,227,1,25,1:25,330,0,54285,131.31302393617045,7
24,133,148,1,25,1:25,330,0,54285,136.90081218877347,7
25,85,92,1,25,1:25,330,0,54285,142.48860044137646,7
26,35,36,1,25,1:25,330,0,54285,148.07638869397948,7
27,20,20,1,25,1:25,330,0,54285,153.66417694658247,7
28,8,8,1,25,1:25,330,0,54285,159.25196519918546,7
29,3,4,1,25,1:25,330,0,54285,164.83975345178845,7
0,62,233,2,1,2:1,330,0,54285,2.7938941263014994,6
1,147,442,2,1,2:1,330,0,54285,8.381682378904499,6
2,466,1110,2,1,2:1,330,0,54285,13.969470631507498,6
3,641,1401,2,1,2:1,330,0,54285,19.557258884110496,6
4,964,1712,2,1,2:1,330,0,54285,25.145047136713494,6
5,1140,1864,2,1,2:1,330,0,54285,30.73283538931649,6
6,1682,2492,2,1,2:1,330,0,54285,36.3206236419195,6
7,2111,2902,2,1,2:1,330,0,54285,41.90841189452249,6
8,2464,3134,2,1,2:1,330,0,54285,47.49620014712549,6
9,3146,3768,2,1,2:1,330,0,54285,53.08398839972848,6
10,3621,4162,2,1,2:1,330,0,54285,58.67177665233149,6
11,4565,4991,2,1,2:1,330,0,54285,64.25956490493448,6
12,4854,5174,2,1,2:1,330,0,54285,69.84735315753748,6
13,4685,4955,2,1,2:1,330,0,54285,75.43514141014049,6
14,3457,3638,2,1,2:1,330,0,54285,81.02292966274348,6
15,2852,2971,2,1,2:1,330,0,54285,86.61071791534647,6
16,2324,2406,2,1,2:1,330,0,54285,92.19850616794949,6
17,1819,1885,2,1,2:1,330,0,54285,97.78629442055248,6
18,1477,1521,2,1,2:1,330,0,54285,103.37408267315547,6
19,1075,1106,2,1,2:1,330,0,54285,108.96187092575848,6
20,908,933,2,1,2:1,330,0,54285,114.54965917836148,6
21,546,555,2,1,2:1,330,0,54285,120.13744743096447,6
22,387,395,2,1,2:1,330,0,54285,125.72523568356746,6
23,224,227,2,1,2:1,330,0,54285,131.31302393617045,6
24,148,148,2,1,2:1,330,0,54285,136.90081218877347,6
25,92,92,2,1,2:1,330,0,54285,142.48860044137646,6
26,36,36,2,1,2:1,330,0,54285,148.07638869397948,6
27,20,20,2,1,2:1,330,0,54285,153.66417694658247,6
28,8,8,2,1,2:1,330,0,54285,159.25196519918546,6
29,4,4,2,1,2:1,330,0,54285,164.83975345178845,6
0,49,233,2,2,2:2,330,0,54285,2.7938941263014994,6
1,97,442,2,2,2:2,330,0,54285,8.381682378904499,6
2,358,1110,2,2,2:2,330,0,54285,13.969470631507498,6
3,524,1401,2,2,2:2,330,0,54285,19.557258884110496,6
4,895,1712,2,2,2:2,330,0,54285,25.145047136713494,6
5,1067,1864,2,2,2:2,330,0,54285,30.73283538931649,6
6,1687,2492,2,2,2:2,330,0,54285,36.3206236419195,6
7,2038,2902,2,2,2:2,330,0,54285,41.90841189452249,6
8,2419,3134,2,2,2:2,330,0,54285,47.49620014712549,6
9,3115,3768,2,2,2:2,330,0,54285,53.08398839972848,6
10,3676,4162,2,2,2:2,330,0,54285,58.67177665233149,6
11,4612,4991,2,2,2:2,330,0,54285,64.25956490493448,6
12,4936,5174,2,2,2:2,330,0,54285,69.84735315753748,6
13,4792,4955,2,2,2:2,330,0,54285,75.43514141014049,6
14,3526,3638,2,2,2:2,330,0,54285,81.02292966274348,6
15,2900,2971,2,2,2:2,330,0,54285,86.61071791534647,6
16,2363,2406,2,2,2:2,330,0,54285,92.19850616794949,6
17,1852,1885,2,2,2:2,330,0,54285,97.78629442055248,6
18,1506,1521,2,2,2:2,330,0,54285,103.37408267315547,6
19,1093,1106,2,2,2:2,330,0,54285,108.96187092575848,6
20,929,933,2,2,2:2,330,0,54285,114.54965917836148,6
21,555,555,2,2,2:2,330,0,54285,120.13744743096447,6
22,395,395,2,2,2:2,330,0,54285,125.72523568356746,6
23,227,227,2,2,2:2,330,0,54285,131.31302393617045,6
24,148,148,2,2,2:2,330,0,54285,136.90081218877347,6
25,92,92,2,2,2:2,330,0,54285,142.48860044137646,6
26,36,36,2,2,2:2,330,0,54285,148.07638869397948,6
27,20,20,2,2,2:2,330,0,54285,153.66417694658247,6
28,8,8,2,2,2:2,330,0,54285,159.25196519918546,6
29,4,4,2,2,2:2,330,0,54285,164.83975345178845,6
0,50,233,2,3,2:3,330,0,54285,2.7938941263014994,6
1,127,442,2,3,2:3,330,0,54285,8.381682378904499,6
2,429,1110,2,3,2:3,330,0,54285,13.969470631507498,6
3,632,1401,2,3,2:3,330,0,54285,19.557258884110496,6
4,901,1712,2,3,2:3,330,0,54285,25.145047136713494,6
5,1151,1864,2,3,2:3,330,0,54285,30.73283538931649,6
6,1748,2492,2,3,2:3,330,0,54285,36.3206236419195,6
7,2147,2902,2,3,2:3,330,0,54285,41.90841189452249,6
8,2570,3134,2,3,2:3,330,0,54285,47.49620014712549,6
9,3234,3768,2,3,2:3,330,0,54285,53.08398839972848,6
10,3755,4162,2,3,2:3,330,0,54285,58.67177665233149,6
11,4649,4991,2,3,2:3,330,0,54285,64.25956490493448,6
12,4903,5174,2,3,2:3,330,0,54285,69.84735315753748,6
13,4762,4955,2,3,2:3,330,0,54285,75.43514141014049,6
14,3509,3638,2,3,2:3,330,0,54285,81.02292966274348,6
15,2906,2971,2,3,2:3,330,0,54285,86.61071791534647,6
16,2360,2406,2,3,2:3,330,0,54285,92.19850616794949,6
17,1861,1885,2,3,2:3,330,0,54285,97.78629442055248,6
18,1511,1521,2,3,2:3,330,0,54285,103.37408267315547,6
19,1101,1106,2,3,2:3,330,0,54285,108.96187092575848,6
20,932,933,2,3,2:3,330,0,54285,114.54965917836148,6
21,555,555,2,3,2:3,330,0,54285,120.13744743096447,6
22,395,395,2,3,2:3,330,0,54285,125.72523568356746,6
23,227,227,2,3,2:3,330,0,54285,131.31302393617045,6
24,148,148,2,3,2:3,330,0,54285,136.90081218877347,6
25,92,92,2,3,2:3,330,0,54285,142.48860044137646,6
26,36,36,2,3,2:3,330,0,54285,148.07638869397948,6
27,20,20,2,3,2:3,330,0,54285,153.66417694658247,6
28,8,8,2,3,2:3,330,0,54285,159.25196519918546,6
29,4,4,2,3,2:3,330,0,54285,164.83975345178845,6
0,38,233,2,4,2:4,330,0,54285,2.7938941263014994,6
1,104,442,2,4,2:4,330,0,54285,8.381682378904499,6
2,369,1110,2,4,2:4,330,0,54285,13.969470631507498,6
3,535,1401,2,4,2:4,330,0,54285,19.557258884110496,6
4,891,1712,2,4,2:4,330,0,54285,25.145047136713494,6
5,1045,1864,2,4,2:4,330,0,54285,30.73283538931649,6
6,1658,2492,2,4,2:4,330,0,54285,36.3206236419195,6
7,1993,2902,2,4,2:4,330,0,54285,41.90841189452249,6
8,2389,3134,2,4,2:4,330,0,54285,47.49620014712549,6
