language_id,speaker_id,group_id,speaker_K_raw,speaker_K_rarefied,n_observed_chips,n_missing_chips,n_valid_pairs,H_label_MillerMadow,effective_colour_categories,rarefaction_target,rarefaction_eligible
52,17,52:17,8,8.0,330,0,54285,1.9453383379995115,6.995998466778887,313,True
52,18,52:18,8,7.999999999999788,330,0,54285,1.9331734685195363,6.911408613967645,313,True
52,19,52:19,7,6.997494703877682,330,0,54285,1.7339235471836638,5.662828753763704,313,True
52,20,52:20,6,6.0,330,0,54285,1.7705292745974563,5.8739614773830375,313,True
52,21,52:21,14,13.945864980893312,330,0,54285,2.282000825763407,9.796261426141747,313,True
52,22,52:22,9,8.94848484848485,330,0,54285,2.0528614138935,7.7901601173899895,313,True
52,23,52:23,10,9.999999859800837,329,1,53956,2.1889398558550357,8.92574552022534,313,True
52,24,52:24,10,10.0,330,0,54285,2.2558871050106064,9.543755869654293,313,True
52,25,52:25,14,13.896964791769186,330,0,54285,2.350091601080556,10.486530258236886,313,True
53,1,53:1,6,5.999999999999788,330,0,54285,1.3329618398540164,3.792258833542327,313,True
53,2,53:2,6,5.999999999999998,329,1,53956,1.3282854773171417,3.774566257096155,313,True
53,3,53:3,7,6.957186544342509,327,3,53301,1.3465991081728705,3.844329126086389,313,True
53,4,53:4,6,6.0,330,0,54285,1.3342144285379272,3.797011950272336,313,True
53,5,53:5,7,6.948484848484849,330,0,54285,1.3703346388005657,3.9366678368780295,313,True
53,6,53:6,7,6.951367781155005,329,1,53956,1.3457233719357524,3.840963981467874,313,True
53,7,53:7,6,5.999999999999954,328,2,53628,1.3263447383070326,3.767247912909818,313,True
53,8,53:8,6,6.0,329,1,53956,1.3275348647125775,3.7717340831525212,313,True
53,9,53:9,6,5.99999999999789,328,2,53628,1.330729830128351,3.7838039141848445,313,True
53,10,53:10,5,5.0,330,0,54285,1.237605382328881,3.4473484913704793,313,True
53,11,53:11,6,5.948484848484849,330,0,54285,1.2584239055473216,3.5198694665197228,313,True
53,12,53:12,5,5.0,330,0,54285,1.2362654746775907,3.4427324559714205,313,True
53,13,53:13,5,5.0,328,2,53628,1.2422234333076099,3.4633053388541493,313,True
53,14,53:14,5,5.0,329,1,53956,1.2289409342454436,3.417608147232365,313,True
53,15,53:15,6,5.948484848484849,330,0,54285,1.2842627494496246,3.6120040233905675,313,True
53,16,53:16,5,5.0,330,0,54285,1.2278871476108388,3.414008614347414,313,True
53,17,53:17,6,5.997775965601599,329,1,53956,1.257024950132239,3.514948768790034,313,True
53,18,53:18,5,5.0,330,0,54285,1.2438664639344967,3.469000332839757,313,True
53,19,53:19,6,5.999999999943138,322,8,51681,1.3121813587902305,3.714267030822077,313,True
54,1,54:1,7,,235,95,27495,1.5578311747310107,4.748511377562753,313,False
54,2,54:2,8,7.999885232924837,330,0,54285,1.8079472933191865,6.0979173406647815,313,True
54,3,54:3,7,7.0,330,0,54285,1.8655624785637268,6.459568232998786,313,True
54,4,54:4,8,,266,64,35245,1.903177130425033,6.707170180931969,313,False
54,5,54:5,9,8.998292714958444,327,3,53301,1.9944955916486906,7.348495450428133,313,True
54,6,54:6,6,,260,70,33670,1.6367796987189935,5.138595015011542,313,False
54,7,54:7,7,,274,56,37401,1.7003555703928475,5.475894111429136,313,False
54,8,54:8,9,,269,61,36046,1.8213289093712524,6.180065742581896,313,False
54,9,54:9,7,6.999999997577718,317,13,50086,1.8085068577143892,6.1013304729380975,313,True
54,10,54:10,10,9.912665737383822,327,3,53301,1.8700032427215811,6.488317439059583,313,True
54,11,54:11,5,5.0,323,7,52003,1.5995066618467122,4.950589507167373,313,True
54,12,54:12,7,7.0,328,2,53628,1.8544132118720247,6.387948778150386,313,True
54,13,54:13,15,14.995456712457742,329,1,53956,2.453593659679274,11.630066211507868,313,True
54,14,54:14,6,,276,54,37950,1.5717107322092057,4.81487811925074,313,False
54,15,54:15,8,,263,67,34453,1.7371400250982385,5.681072441865447,313,False
54,16,54:16,6,,281,49,39340,1.6773997835783778,5.351622487262004,313,False
54,17,54:17,11,,290,40,41905,2.158475581104316,8.657929282476644,313,False
54,18,54:18,7,6.993650793650795,315,15,49455,1.7902635053312033,5.991030926996253,313,True
54,19,54:19,6,,238,92,28203,1.5712076541254292,4.812456468783602,313,False
54,20,54:20,8,8.0,318,12,50403,1.9358864844543409,6.930184834244895,313,True
54,21,54:21,6,5.999885428530992,330,0,54285,1.648499238299831,5.199171252152427,313,True
54,22,54:22,10,9.948484841254876,330,0,54285,2.02565495559419,7.581074586187203,313,True
54,23,54:23,7,,303,27,45753,1.778051248250368,5.9183118529201275,313,False
54,24,54:24,9,8.945979552117326,330,0,54285,1.887720407388904,6.604296402961502,313,True
54,25,54:25,13,,311,19,48205,2.1234886310459227,8.360252508829614,313,False
55,1,55:1,10,9.948484848239644,330,0,54285,2.031466127524891,7.625257767721443,313,True
55,2,55:2,8,7.997494703877682,330,0,54285,1.9522407559267514,7.044454812604821,313,True
55,3,55:3,8,7.997494508271527,330,0,54285,1.8369146839480188,6.277141388585798,313,True
55,4,55:4,10,9.94837026979346,330,0,54285,1.9030931909010698,6.706607207888017,313,True
55,5,55:5,8,8.0,330,0,54285,1.9393820500606975,6.9544521392654355,313,True
55,6,55:6,6,5.948484848484849,330,0,54285,1.569337056098566,4.803462711683406,313,True
55,7,55:7,8,8.0,330,0,54285,1.9693428652834883,7.165965935788568,313,True
55,8,55:8,10,9.999990189598982,330,0,54285,2.06171957040761,7.859473114437007,313,True
55,9,55:9,9,8.999999999999783,330,0,54285,2.021728669249319,7.551367474037443,313,True
55,10,55:10,10,9.994989407755153,330,0,54285,1.92785739428042,6.874764540285707,313,True
55,11,55:11,8,7.999995094799492,330,0,54285,1.8985376481315992,6.676124457368586,313,True
55,12,55:12,9,8.999999804386253,330,0,54285,1.9928328266849986,7.336286782542781,313,True
55,13,55:13,10,9.999880523330482,330,0,54285,2.0447011867842027,7.726849308223117,313,True
55,14,55:14,9,8.948484841262468,330,0,54285,1.965352387838727,7.137427289634326,313,True
55,15,55:15,9,8.997494703877683,330,0,54285,1.8910145609458207,6.626087841915602,313,True
55,16,55:16,9,8.997494703877683,330,0,54285,2.0275346275393034,7.595337920395688,313,True
55,17,55:17,9,9.0,330,0,54285,2.0219663673101853,7.553162632787335,313,True
55,18,55:18,10,9.999995094546698,330,0,54285,2.0884757343811273,8.072600993506407,313,True
55,19,55:19,10,9.948484848239644,330,0,54285,2.0881563741287135,8.070023337237872,313,True
55,20,55:20,9,8.896969696969698,330,0,54285,1.8154406298848509,6.143782715380826,313,True
55,21,55:21,7,6.948484848484849,330,0,54285,1.7265069514087363,5.620985202111914,313,True
55,22,55:22,7,7.0,330,0,54285,1.8737221201019925,6.5124916185644715,313,True
55,23,55:23,7,6.997494703877682,330,0,54285,1.7895849205428356,5.9869668835975185,313,True
55,24,55:24,7,6.999999999754795,330,0,54285,1.7037622314348015,5.494580437486146,313,True
55,25,55:25,8,7.999999992777614,330,0,54285,1.7811628184773252,5.936755775775165,313,True
56,1,56:1,3,3.0,330,0,54285,0.9170457949557521,2.501888370533713,313,True
56,2,56:2,5,4.997494703877682,330,0,54285,1.3809091510501794,3.9785170567203543,313,True
56,3,56:3,6,6.0,330,0,54285,1.7001824609473732,5.474946264479029,313,True
56,4,56:4,5,4.948484848484849,330,0,54285,1.3947787166487864,4.034081798718354,313,True
56,5,56:5,5,5.0,329,1,53956,1.5261210994761722,4.600298071169968,313,True
56,6,56:6,7,6.906578652942496,328,2,53628,1.3323507316592293,3.7899420610638197,313,True
56,7,56:7,7,6.948484848484849,330,0,54285,1.552848784346289,4.724911281400674,313,True
56,8,56:8,6,5.999999999754795,330,0,54285,1.5373339545256959,4.652170823968178,313,True
56,9,56:9,5,4.948484848484849,330,0,54285,1.3885100833961932,4.008872715211589,313,True
56,10,56:10,5,5.0,328,2,53628,1.538508205990158,4.657636850988191,313,True
56,11,56:11,6,6.0,328,2,53628,1.487983973593042,4.428159228192979,313,True
56,12,56:12,6,5.948484848239644,330,0,54285,1.4807845627742546,4.396393574937117,313,True
56,13,56:13,8,7.981191222570534,319,11,50721,1.8426905061882701,6.313501946399772,313,True
56,14,56:14,4,4.0,330,0,54285,1.2085535536437413,3.348637523293899,313,True
56,15,56:15,5,5.0,330,0,54285,1.576696350018975,4.83894320115686,313,True
56,16,56:16,3,3.0,330,0,54285,1.0968185255191267,2.994623534047903,313,True
56,17,56:17,6,5.948484848484849,330,0,54285,1.5160795136781617,4.554334940967379,313,True
56,18,56:18,8,7.99999509479928,330,0,54285,1.791641038339823,5.999289456746572,313,True
56,19,56:19,9,8.90273556231001,329,1,53956,1.9183697777184787,6.809847849663274,313,True
56,20,56:20,7,6.999996202939339,329,1,53956,1.7218129364929156,5.59466204271621,313,True
56,21,56:21,8,7.998042067407251,328,2,53628,1.574427172453419,4.8279752286486985,313,True
56,22,56:22,7,6.948484848239644,330,0,54285,1.6046645215720376,4.976189918312754,313,True
56,23,56:23,5,4.9999999999958815,329,1,53956,1.4454353428748083,4.243699204950299,313,True
56,24,56:24,6,5.999999999999788,330,0,54285,1.404335337846666,4.072818792922786,313,True
56,25,56:25,7,6.999970605336645,324,6,52326,1.548288739309877,4.703414523506807,313,True
57,1,57:1,10,9.999999999913195,328,2,53628,2.14472238191271,8.539670141289042,313,True
57,2,57:2,11,10.999999999999961,327,3,53301,2.16952644613944,8.754137503403332,313,True
57,3,57:3,12,11.914373088684009,327,3,53301,2.1310216974133054,8.423468652585848,313,True
57,4,57:4,10,9.999999859800837,329,1,53956,2.1454016106547265,8.545472501038024,313,True
57,5,57:5,11,10.945979356756377,330,0,54285,1.9739861844068536,7.199317172751608,313,True
57,6,57:6,10,9.999995087577112,330,0,54285,2.056225095940336,7.816407858899254,313,True
57,7,57:7,9,8.999999999992196,330,0,54285,1.959566120329521,7.096247479602074,313,True
57,8,57:8,11,10.997494703877683,330,0,54285,2.1517634662052165,8.600010861340348,313,True
57,9,57:9,6,5.945864980893523,330,0,54285,1.0640457201587565,2.8980720922989405,313,True
57,10,57:10,12,11.969040247678,323,7,52003,2.181220366424725,8.857108583918697,313,True
57,11,57:11,11,10.951363984086107,329,1,53956,1.9967749240844384,7.365264218000179,313,True
57,12,57:12,12,11.89696479176919,330,0,54285,2.1618723458291798,8.687388235495144,313,True
57,13,57:13,11,10.99999999524005,329,1,53956,2.219538693134827,9.203084440471802,313,True
57,14,57:14,11,10.951367781007642,329,1,53956,2.126176126873648,8.38275087115181,313,True
57,15,57:15,11,10.999999999992408,330,0,54285,2.188578861787734,8.922523960563243,313,True
57,16,57:16,11,10.998042067576593,328,2,53628,2.1556800742134525,8.633759780251983,313,True
57,17,57:17,11,10.999999992532203,330,0,54285,2.087155458757574,8.061949967887928,313,True
57,18,57:18,14,13.90273555263873,329,1,53956,2.204240291547066,9.063363437886649,313,True
57,19,57:19,14,13.896854734035584,330,0,54285,2.2153688616181997,9.164789027120932,313,True
57,20,57:20,7,6.999995094799492,330,0,54285,1.6670523070139986,5.296532213196901,313,True
57,21,57:21,11,,312,18,48516,1.9277565731950295,6.874071454002394,313,False
57,22,57:22,12,11.94586007544022,330,0,54285,1.94359425521401,6.9838075004031115,313,True
57,23,57:23,10,10.0,329,1,53956,2.1615864734686907,8.684905106259697,313,True
57,24,57:24,11,10.896969696969482,330,0,54285,2.0138428367732155,7.492052835204071,313,True
57,25,57:25,11,10.999994899193332,330,0,54285,2.076234535750248,7.974385048168406,313,True
58,1,58:1,4,4.0,330,0,54285,1.3828896020199632,3.9864041220788784,313,True
58,2,58:2,8,7.945864980893523,330,0,54285,1.6552492534613363,5.2343844480341595,313,True
58,3,58:3,5,4.999999999754795,330,0,54285,1.3633971298229224,3.9094516837282636,313,True
58,4,58:4,11,10.948255705546831,330,0,54285,2.051864163264897,7.782395247720102,313,True
58,5,58:5,3,,75,255,2775,1.0867903938915557,2.9647431278028145,313,False
58,6,58:6,7,6.89696479176919,330,0,54285,1.2031869453619854,3.330714832474444,313,True
58,7,58:7,4,4.0,330,0,54285,1.2851886446573886,3.6153499093371004,313,True
58,8,58:8,6,5.948484848484849,330,0,54285,1.5701532390507216,4.8073848164197805,313,True
58,9,58:9,5,4.948484848484849,330,0,54285,1.2161665593386557,3.3742280064787087,313,True
58,10,58:10,8,7.945864980893518,330,0,54285,1.0825804383752267,2.9522879274332143,313,True
58,11,58:11,5,4.997494703877682,330,0,54285,1.2610528306106998,3.529135113589551,313,True
58,12,58:12,8,7.999994899193337,330,0,54285,1.869191730192224,6.4830542240346505,313,True
58,13,58:13,7,6.948484848484849,330,0,54285,1.7415454106616366,5.706154964912343,313,True
58,14,58:14,10,9.948484848477257,330,0,54285,2.0612892472516418,7.856091728758612,313,True
58,15,58:15,5,5.0,330,0,54285,1.58371587212083,4.873029765639261,313,True
58,16,58:16,6,6.0,330,0,54285,1.693890868110227,5.440608265402129,313,True
58,17,58:17,7,6.951363984094344,329,1,53956,1.6146670992767929,5.026214414514448,313,True
58,18,58:18,4,3.994989407755364,330,0,54285,0.7233508430840935,2.061328840594375,313,True
58,19,58:19,8,7.896964791523986,330,0,54285,1.4098309450012405,4.095263020862492,313,True
58,20,58:20,6,5.999995094799487,330,0,54285,1.4638995815396385,4.322783751026344,313,True
59,1,59:1,9,8.997494703632478,330,0,54285,1.8461452910782459,6.335351458476978,313,True
59,2,59:2,11,10.993650793650794,315,15,49455,2.093967284389541,8.117054031887282,313,True
59,3,59:3,8,7.9571864780828685,327,3,53301,1.6810315214049838,5.371093512511051,313,True
59,4,59:4,10,,276,54,37950,1.9562490275353241,7.072747565467233,313,False
59,5,59:5,13,12.950155763239751,321,9,51360,2.219519953987786,9.20291198413509,313,True
59,6,59:6,7,7.0,327,3,53301,1.7379254781842695,5.6855364106364,313,True
59,7,59:7,16,15.84545453076458,330,0,54285,2.3893669473235355,10.906587312852771,313,True
59,8,59:8,11,10.999904781254541,329,1,53956,1.9948449323327435,7.351063027308965,313,True
59,9,59:9,6,,293,37,42778,1.7049057281902509,5.5008670660736385,313,False
59,10,59:10,22,21.911239633864525,320,10,51040,2.318796134910544,10.163431537813842,313,True
59,11,59:11,17,,304,26,46056,2.4379833640014597,11.449927109545877,313,False
59,12,59:12,9,,272,58,36856,2.027309458838563,7.593627880555418,313,False
59,13,59:13,6,,244,86,29646,1.6174184803835567,5.040062487820779,313,False
59,14,59:14,11,10.999999999999556,326,4,52975,2.2175891279370306,9.185159905536329,313,True
59,15,59:15,9,8.999704264505827,319,11,50721,2.0653180676688505,7.887806354883824,313,True
59,16,59:16,8,,148,182,10878,2.0351448641675858,7.653360742910486,313,False
59,17,59:17,8,,272,58,36856,1.7199088207389899,5.5840192943108145,313,False
59,18,59:18,12,,139,191,9591,2.2589647334540293,9.57317324883766,313,False
59,19,59:19,13,,223,107,24753,2.221386262924833,9.220103498366269,313,False
59,20,59:20,9,9.0,316,14,49770,1.8603993157293923,6.426302382773833,313,True
59,21,59:21,14,,194,136,18721,2.116650403958506,8.303278227220007,313,False
59,22,59:22,12,,261,69,33930,2.2040386211955325,9.061535810491378,313,False
59,23,59:23,19,,256,74,32640,2.3793382431613157,10.797755010900895,313,False
59,24,59:24,11,,291,39,42195,2.105627865843798,8.212257587274364,313,False
59,25,59:25,10,,294,36,43071,2.101305948640503,8.176841477804443,313,False
60,1,60:1,7,6.948484848484849,330,0,54285,1.7678259984165972,5.858103980487587,313,True
60,2,60:2,4,4.0,330,0,54285,1.3637301247209475,3.9107537279680336,313,True
60,3,60:3,3,3.0,330,0,54285,1.0485623691300332,2.8535458222572943,313,True
60,4,60:4,4,4.0,330,0,54285,1.2705372090764697,3.5627659985836257,313,True
60,5,60:5,5,4.999885232924837,330,0,54285,1.1945814747129397,3.302175437328324,313,True
60,6,60:6,7,7.0,330,0,54285,1.8761757085239612,6.528490211553124,313,True
60,7,60:7,3,3.0,330,0,54285,1.0744553688931422,2.9283975697300235,313,True
60,8,60:8,4,4.0,330,0,54285,1.0649204604861198,2.9006082619128826,313,True
60,9,60:9,9,8.94597954514015,330,0,54285,1.6358070389590063,5.133599340357278,313,True
60,10,60:10,6,6.0,330,0,54285,1.6877763489293,5.407443059780226,313,True
60,11,60:11,8,7.999999999999995,330,0,54285,1.8662919407813505,6.46428196300187,313,True
60,12,60:12,4,3.9999998043938447,330,0,54285,1.1474592631094505,3.150178957439775,313,True
60,13,60:13,5,4.948484848484849,330,0,54285,1.2453274489229496,3.4740721943055584,313,True
60,14,60:14,3,3.0,330,0,54285,1.0908526326174734,2.976811117080393,313,True
60,15,60:15,7,7.0,330,0,54285,1.8946427622596762,6.650172287717995,313,True
60,16,60:16,5,4.997494703877682,330,0,54285,1.2776581334587884,3.588226730236295,313,True
60,17,60:17,7,7.0,330,0,54285,1.8107608569739493,6.1150983779012265,313,True
60,18,60:18,5,4.948484848484849,330,0,54285,1.2692174600086865,3.5580671428155397,313,True
60,19,60:19,5,5.0,330,0,54285,1.4878045987022877,4.4273649988497095,313,True
60,20,60:20,6,5.948484848484849,330,0,54285,1.5350577266425192,4.641593465827088,313,True
60,21,60:21,3,3.0,330,0,54285,0.9945456655412442,2.703495770921831,313,True
60,22,60:22,5,4.945979552362531,330,0,54285,1.1016738019585601,3.009198613525354,313,True
60,23,60:23,5,4.948484848484849,330,0,54285,1.3160256863556983,3.7285733714647487,313,True
60,24,60:24,6,5.89696479176919,330,0,54285,1.1709110080106302,3.2249292370616858,313,True
60,25,60:25,3,3.0,330,0,54285,1.0746577313356134,2.928990227378563,313,True
61,1,61:1,4,3.9999999999997877,330,0,54285,1.0458361851191191,2.845777125522122,313,True
61,2,61:2,6,5.999999999999788,330,0,54285,1.4358819445796012,4.203350496716985,313,True
61,3,61:3,6,6.0,330,0,54285,1.7331705294455528,5.6585661483743905,313,True
61,4,61:4,4,4.0,329,1,53956,1.3492929715315574,3.8546991849474765,313,True
61,5,61:5,4,4.0,326,4,52975,1.2005763034097359,3.322030868893718,313,True
61,6,61:6,8,7.948250800346325,330,0,54285,1.499223076553249,4.478208493264316,313,True
61,7,61:7,8,8.0,328,2,53628,1.9535809264453845,7.053901912212747,313,True
61,8,61:8,5,,112,218,6216,1.461746249966687,4.313485379124033,313,False
61,9,61:9,7,,56,274,1540,1.3906853170013267,4.017602441014724,313,False
61,10,61:10,9,,49,281,1176,2.112946282564799,8.272578769061553,313,False
61,11,61:11,11,10.891959104725062,330,0,54285,1.8309530215087135,6.239830518456477,313,True
61,12,61:12,8,7.999885428530992,330,0,54285,1.81342458744293,6.131409065765055,313,True
61,13,61:13,5,,56,274,1540,1.5137554337799,4.543762592930643,313,False
61,14,61:14,8,7.997775965601601,329,1,53956,1.7385820705847586,5.689270716460581,313,True
61,15,61:15,15,,80,250,3160,2.0102530468939936,7.465206155561273,313,False
62,1,62:1,3,3.0,325,5,52650,1.0519225287001805,2.8631503188446015,313,True
62,2,62:2,12,,261,69,33930,2.2691233274376286,9.670918867447126,313,False
62,3,62:3,6,5.960122699386497,326,4,52975,1.565344288988788,4.784321841702149,313,True
62,4,62:4,12,11.966019255865106,324,6,52326,1.8693356090024253,6.48398706526931,313,True
62,5,62:5,39,38.384682281535916,324,6,52326,2.9841698841656377,19.77008396303442,313,True
62,6,62:6,8,7.996815286624203,314,16,49141,1.9252949032759772,6.857170569816454,313,True
62,7,62:7,17,17.0,313,17,48828,2.602995762832999,13.50413267717356,313,True
62,8,62:8,18,,263,67,34453,2.120483073585429,8.335163012378612,313,False
62,9,62:9,13,12.906233833495035,323,7,52003,1.97222068459078,7.186617993105524,313,True
62,10,62:10,10,9.948370277008244,330,0,54285,1.8197122286737375,6.1700826215204225,313,True
62,11,62:11,8,7.969040247678016,323,7,52003,1.875489066475922,6.524009014328945,313,True
62,12,62:12,18,17.902731620282097,329,1,53956,2.52145939881941,12.446748184807959,313,True
62,13,62:13,14,13.96012269938561,326,4,52975,2.3751872740858855,10.753026760782417,313,True
62,14,62:14,10,9.90273556231001,329,1,53956,1.9473774406294884,7.010278580012048,313,True
62,15,62:15,8,7.999999999852634,329,1,53956,1.873946334422249,6.513951976156328,313,True
62,16,62:16,17,16.949044441032363,329,1,53956,2.3137787424564973,10.11256532768797,313,True
62,17,62:17,6,5.997380132401083,330,0,54285,1.219598111963695,3.385826736896942,313,True
62,18,62:18,8,7.951363984094344,329,1,53956,1.794766003173905,6.018066348611443,313,True
62,19,62:19,9,8.931047662729815,324,6,52326,1.819909439357812,6.1712995477264885,313,True
62,20,62:20,9,8.999999608787476,330,0,54285,1.8467122894000867,6.338944610681579,313,True
62,21,62:21,10,9.89696479176919,330,0,54285,1.9663667996090388,7.144671253446566,313,True
62,22,62:22,7,6.999885428530992,330,0,54285,1.714894013056591,5.556086608516959,313,True
62,23,62:23,15,,166,164,13695,2.119929131018061,8.330547089376255,313,False
62,24,62:24,10,9.894459495646872,330,0,54285,1.8093529064149834,6.1064946799338875,313,True
63,1,63:1,5,4.999999999999995,330,0,54285,1.4273098865626805,4.167473123545216,313,True
63,2,63:2,7,6.999995094799492,330,0,54285,1.8055479383480455,6.083303810913202,313,True
63,3,63:3,9,8.89696479176919,330,0,54285,1.8579115075238164,6.410334845295346,313,True
63,4,63:4,7,6.999995094799492,330,0,54285,1.7608897750128771,5.817611457494709,313,True
63,5,63:5,4,4.0,330,0,54285,1.3050312246131182,3.6878042421679913,313,True
63,6,63:6,10,9.948484848239644,330,0,54285,2.1206625376381143,8.336659008747375,313,True
63,7,63:7,8,7.9484846528786886,330,0,54285,1.7337446586826282,5.661815829419282,313,True
63,8,63:8,4,4.0,330,0,54285,1.3862594636863952,3.9998604127016515,313,True
63,9,63:9,12,11.94597955236232,330,0,54285,2.1758761992218445,8.809900969758381,313,True
63,10,63:10,9,8.94848484848485,330,0,54285,1.8400089477117023,6.296594600887795,313,True
63,11,63:11,10,9.999999999852532,329,1,53956,2.1049727318607503,8.20687922021928,313,True
63,12,63:12,8,7.99749470387747,330,0,54285,1.7338766665146432,5.662563282785956,313,True
63,13,63:13,10,9.94848484848485,330,0,54285,2.152242083453399,8.604127960051777,313,True
63,14,63:14,6,6.0,330,0,54285,1.754784576276169,5.782201984295314,313,True
63,15,63:15,10,9.94847994328434,330,0,54285,2.051286140092115,7.777898142767819,313,True
63,16,63:16,8,7.994989407755364,330,0,54285,1.7514728328571427,5.763084488519578,313,True
63,17,63:17,12,11.894349822155991,330,0,54285,2.016741402566619,7.513800546634336,313,True
63,18,63:18,7,6.948484652878694,330,0,54285,1.5969109081595143,4.937755660159323,313,True
63,19,63:19,8,7.999770857061984,330,0,54285,1.7914889008882442,5.998376809563008,313,True
63,20,63:20,8,7.948479943284341,330,0,54285,1.7868702539609063,5.970736304943725,313,True
63,21,63:21,12,11.79381991726988,330,0,54285,1.8351027820293284,6.265778121731225,313,True
63,22,63:22,10,9.94837027701584,330,0,54285,1.9955207205205254,7.356032467825937,313,True
63,23,63:23,5,5.0,330,0,54285,1.547501622924267,4.699713845490255,313,True
63,24,63:24,14,13.793824822470388,330,0,54285,2.190138323629808,8.936449151294445,313,True
63,25,63:25,9,8.999880523330484,330,0,54285,1.9294918415677653,6.886010168229277,313,True
64,1,64:1,12,11.999999608780097,330,0,54285,2.183565001438553,8.87789963501444,313,True
64,2,64:2,5,5.0,330,0,54285,1.4808721759609111,4.39677877386202,313,True
64,3,64:3,8,7.9542682926829285,328,2,53628,1.8064521824531699,6.0888070903028915,313,True
64,4,64:4,5,4.948484848484849,330,0,54285,1.382259957840338,3.9838948959684846,313,True
64,5,64:5,10,9.894459495646872,330,0,54285,1.8235088734921168,6.19355275943059,313,True
64,6,64:6,2,2.0,330,0,54285,0.660309357383764,1.9353909692880156,313,True
64,7,64:7,6,5.999999992777619,330,0,54285,1.6307709583578918,5.1078111106108235,313,True
64,8,64:8,10,9.99988542853078,330,0,54285,2.0596071680037586,7.842888267639321,313,True
64,9,64:9,6,5.999995094799492,330,0,54285,1.5370120061056345,4.6506733059962535,313,True
64,10,64:10,3,3.0,330,0,54285,1.0125163296217532,2.7525185519319395,313,True
64,11,64:11,5,5.0,330,0,54285,1.5396243837001435,4.662838503866929,313,True
64,12,64:12,10,9.94597955235494,330,0,54285,1.8427747413323747,6.314033787545576,313,True
64,13,64:13,8,7.997380132408674,330,0,54285,1.6541565239998333,5.228667805875446,313,True
64,14,64:14,3,3.0,330,0,54285,1.0542581919549334,2.8698454896256567,313,True
64,15,64:15,9,8.999885428530991,330,0,54285,2.0202970164671825,7.540564272846036,313,True
64,16,64:16,8,7.948484848484849,330,0,54285,1.8327456077638415,6.251025984299359,313,True
64,17,64:17,4,4.0,330,0,54285,1.3760083705501938,3.959066917270857,313,True
64,18,64:18,7,6.997494703877682,330,0,54285,1.6846216770368252,5.390411230191416,313,True
64,19,64:19,10,9.99749470387009,330,0,54285,2.082677857998236,8.025932470752169,313,True
64,20,64:20,10,9.999999804393845,330,0,54285,2.043225973537015,7.715458961425538,313,True
64,21,64:21,6,,261,69,33930,1.751134471037288,5.761134810630947,313,False
64,22,64:22,18,17.78891898381857,330,0,54285,2.201926049770338,9.04241287526509,313,True
64,23,64:23,6,5.997494696655301,330,0,54285,1.3515430543446265,3.8633823425814797,313,True
64,24,64:24,14,13.89685022030018,330,0,54285,2.296041331001261,9.934776017924818,313,True
64,25,64:25,13,12.89674035818032,330,0,54285,2.056519534021982,7.818709645884832,313,True
65,1,65:1,7,6.999999999754584,330,0,54285,1.6922561217688272,5.431721516714301,313,True
65,2,65:2,9,8.94848465263349,330,0,54285,1.7999890820789868,6.049581415200333,313,True
65,3,65:3,6,6.0,330,0,54285,1.611726275462905,5.011454916649162,313,True
65,4,65:4,9,8.999999999754795,330,0,54285,1.9485177232026603,7.018276837780249,313,True
65,5,65:5,7,7.0,330,0,54285,1.810444061512584,6.113161449310598,313,True
65,6,65:6,8,8.0,330,0,54285,1.9332438039998314,6.91189474830807,313,True
65,7,65:7,7,6.999999999754795,330,0,54285,1.7698941261313745,5.870231824327946,313,True
65,8,65:8,6,6.0,330,0,54285,1.7133036938174322,5.547257679357735,313,True
65,9,65:9,8,8.0,330,0,54285,1.9850445010871853,7.279371318183364,313,True
65,10,65:10,7,6.999999999992409,330,0,54285,1.8109753929119479,6.116410427003493,313,True
65,11,65:11,8,8.0,330,0,54285,1.9265405571073637,6.8657175527951,313,True
65,12,65:12,7,6.999999992777619,330,0,54285,1.7866296828844301,5.969300091246153,313,True
65,13,65:13,6,5.999999804393845,330,0,54285,1.6055557917434757,4.980627024991049,313,True
65,14,65:14,8,7.999885428530992,330,0,54285,1.802479284205911,6.064664868336498,313,True
65,15,65:15,9,9.0,330,0,54285,1.9596910790350068,7.09713427290605,313,True
65,16,65:16,7,7.0,330,0,54285,1.8312040396170701,6.2413970255122795,313,True
65,17,65:17,8,7.948484848484849,330,0,54285,1.8852993974002012,6.588326674637739,313,True
65,18,65:18,7,7.0,330,0,54285,1.8387105755062938,6.288424582479418,313,True
65,19,65:19,7,6.999999999754795,330,0,54285,1.723789617343163,5.60573184116457,313,True
65,20,65:20,7,7.0,330,0,54285,1.8483770641003736,6.349506314285146,313,True
65,21,65:21,7,7.0,330,0,54285,1.8220764616947334,6.184687392334306,313,True
65,22,65:22,7,7.0,330,0,54285,1.866684477387572,6.466819928394858,313,True
65,23,65:23,9,8.999999999992408,330,0,54285,2.0330675240736467,7.637478611791136,313,True
65,24,65:24,7,6.997494703877682,330,0,54285,1.6623117773763425,5.271483264814151,313,True
65,25,65:25,7,7.0,330,0,54285,1.8496548489968838,6.357624803290542,313,True
66,1,66:1,4,4.0,330,0,54285,1.3069566480786787,3.6949116671979683,313,True
66,2,66:2,4,4.0,330,0,54285,1.2039058523809487,3.333110167654147,313,True
66,3,66:3,4,4.0,330,0,54285,1.287084500724766,3.6222105937785924,313,True
