language_id,speaker_id,group_id,speaker_K_raw,speaker_K_rarefied,H_physical_bin_observed_MillerMadow,H_physical_bin_full,H_label_MillerMadow,I_physical_label_MillerMadow,information_efficiency,effective_colour_categories,n_chips,n_observed_chips,n_missing_chips,n_rarefaction_eligible
46,9,46:9,7,6.997494703877682,2.9648905455799617,2.9361026667920824,1.6033040096583646,0.9552227141676161,0.325336959422904,4.969424356001837,330,330,0,True
46,10,46:10,11,10.999989745993613,2.9555848941403027,2.9361026667920824,2.227881578297245,1.2721991432812028,0.43329518332925937,9.280185894173846,330,330,0,True
46,11,46:11,10,9.999995094799282,2.9648905455799617,2.9361026667920824,2.1578217005541207,1.4955641673715547,0.5093705285876714,8.652269881401654,330,330,0,True
46,12,46:12,11,10.951363984094241,2.9646108529195274,2.9361026667920824,2.1110329183029513,1.3755911978044653,0.46850922938175193,8.256765445639791,330,330,0,True
46,13,46:13,10,9.9541902156231,2.9634960047397567,2.9361026667920824,2.061186854902182,1.3317931480573224,0.45359215912991513,7.85528736624992,330,329,1,True
46,14,46:14,13,12.999995094546485,2.9648905455799617,2.9361026667920824,2.2220399300470444,1.3377390484420464,0.4556172587464828,9.226132347101972,330,330,0,True
46,15,46:15,8,7.948484848484849,2.9648905455799617,2.9361026667920824,1.8956811363853778,1.1428277799721542,0.389232908269104,6.657081240971385,330,330,0,True
46,16,46:16,11,10.993650793650794,2.943069339854533,2.9361026667920824,2.0746554775949737,1.3664915551666197,0.4654100044327185,7.9618029669581425,330,330,0,True
46,17,46:17,11,10.999999992532409,2.9648905455799617,2.9361026667920824,2.1654848675005853,1.356910428765336,0.46214679211059906,8.71882836865302,330,330,0,True
46,18,46:18,13,12.94597955236232,2.9648905455799617,2.9361026667920824,2.2841860680794355,1.4313085389537217,0.4874858618338221,9.817692038161047,330,330,0,True
46,19,46:19,11,10.999885428285786,2.9648905455799617,2.9361026667920824,2.1508594516817947,1.3193336528006463,0.44934861022490047,8.592239839707553,330,330,0,True
46,20,46:20,11,10.948479943039136,2.9648905455799617,2.9361026667920824,2.0885105508669835,1.2988030980081742,0.4423561589647055,8.072882057997532,330,330,0,True
46,21,46:21,9,9.0,2.9648905455799617,2.9361026667920824,2.1276825319987336,1.304789052726379,0.44439490058839165,8.395388206109722,330,330,0,True
46,22,46:22,13,12.944099374375655,2.958680570723407,2.9361026667920824,2.2249407004214437,1.3038967966749109,0.4440910092900526,9.25293409254578,330,330,0,True
46,23,46:23,13,12.999999992517225,2.9648905455799617,2.9361026667920824,2.2618160636369624,1.4062458726112241,0.4789498298258268,9.600508479032168,330,330,0,True
46,24,46:24,11,10.997775965450119,2.9672967032613595,2.9361026667920824,2.149077601246449,1.339612329745399,0.45625527502722796,8.576943385452589,330,330,0,True
46,25,46:25,11,10.997494703632478,2.9648905455799617,2.9361026667920824,2.1695615441977916,1.2580352894389462,0.4284711511172892,8.754444762024303,330,330,0,True
47,1,47:1,6,6.0,2.9648905455799617,2.9361026667920824,1.7544936903439063,1.2940192160639772,0.4407268283563778,5.780520267686292,330,330,0,True
47,2,47:2,10,9.99999508756952,2.9648905455799617,2.9361026667920824,2.0109595873245247,1.2816970538212427,0.4365300533654687,7.470482489284482,330,330,0,True
47,3,47:3,5,5.0,2.9648905455799617,2.9361026667920824,1.5633034031881763,1.1374888732318011,0.38741454312787876,4.774567544279144,330,330,0,True
47,4,47:4,5,,2.948487598718675,2.9361026667920824,1.5666052698524227,1.14223309850501,0.3890303671679803,4.790358585299177,330,298,32,False
47,5,47:5,5,5.0,2.9648905455799617,2.9361026667920824,1.6011430004583405,1.1347330900468657,0.3864759576975722,4.958696979404155,330,330,0,True
47,6,47:6,6,5.948484848484849,2.9648905455799617,2.9361026667920824,1.6126276218866877,1.1639340344197011,0.3964214356616448,5.015974009944571,330,330,0,True
47,7,47:7,6,5.999885428530992,2.9648905455799617,2.9361026667920824,1.6241730555064953,1.0445889605589773,0.35577398991305403,5.074221202448953,330,330,0,True
47,8,47:8,8,7.948484848484849,2.9648905455799617,2.9361026667920824,1.8612679836376702,1.0083394442340639,0.34342785613002835,6.431887130717115,330,330,0,True
47,9,47:9,5,5.0,2.9648905455799617,2.9361026667920824,1.5939885123708342,0.9347535085704124,0.318365402934531,4.923346648484949,330,330,0,True
47,10,47:10,5,5.0,2.9648905455799617,2.9361026667920824,1.5830108877369864,0.9018544560669237,0.30716039540002493,4.869595566423123,330,330,0,True
47,11,47:11,6,5.997494703877682,2.9648905455799617,2.9361026667920824,1.5919216874894178,1.0554781008731533,0.3594826954829697,4.913181461581238,330,330,0,True
47,12,47:12,7,6.948484848484849,2.9648905455799617,2.9361026667920824,1.7206335109157982,1.167959196476002,0.39779235572579186,5.588067444890823,330,330,0,True
47,13,47:13,7,6.994989407755364,2.9648905455799617,2.9361026667920824,1.6340340475899915,1.0590545301347756,0.3607007827460863,5.124505576999002,330,330,0,True
47,14,47:14,18,17.97203387384996,2.96375713686054,2.9361026667920824,2.435910459607965,1.0880616955842275,0.3705802620223149,11.426217088129116,330,322,8,True
47,15,47:15,7,6.9542682926829285,2.9634960047397567,2.9361026667920824,1.5323405520912807,0.8369770166757607,0.28506394757313525,4.628998565205322,330,328,2,True
47,16,47:16,20,19.85885527623842,2.9588197691466784,2.9361026667920824,2.4218341657324007,1.1707271467494946,0.39873508511492345,11.266505012696369,330,322,8,True
47,17,47:17,7,6.997494703877682,2.9648905455799617,2.9361026667920824,1.7314588914905056,1.1245123422559318,0.38299489829643724,5.648889016019799,330,330,0,True
47,18,47:18,5,5.0,2.9648905455799617,2.9361026667920824,1.5630404902684238,1.07405471287441,0.3658096581642689,4.773312413787763,330,330,0,True
47,19,47:19,20,19.783913108635872,2.9648905455799617,2.9361026667920824,2.340924678288723,0.8589161275098204,0.2925361354779369,10.390840306293793,330,330,0,True
47,20,47:20,19,18.75654551565613,2.9641907751940266,2.9361026667920824,2.2012128306524774,1.238253590585602,0.4217337508631771,9.03596595283831,330,329,1,True
47,21,47:21,6,6.0,2.9648905455799617,2.9361026667920824,1.7497976831270066,1.0914652703907333,0.37173947721087114,5.753438540553095,330,330,0,True
47,22,47:22,6,6.0,2.9672967032613595,2.9361026667920824,1.677778768208846,1.1061420020148136,0.37673818920758606,5.35365105430633,330,329,1,True
47,23,47:23,13,12.997484893476456,2.9648905455799617,2.9361026667920824,2.1433868745010987,1.0093077509552484,0.3437576493392837,8.528272960726172,330,330,0,True
47,24,47:24,8,7.997494703877682,2.9648905455799617,2.9361026667920824,1.8489826556430435,0.9991406181087861,0.34029485052047714,6.353352686156793,330,330,0,True
47,25,47:25,15,14.924861420874695,2.965916098091985,2.9361026667920824,2.101471951275888,1.1875670005319883,0.40447052957773316,8.178198967709216,330,325,5,True
48,1,48:1,6,,2.636546090368432,2.9361026667920824,1.4939729542461215,1.2762315969388536,0.4346685868220114,4.454758961276481,330,156,174,False
48,2,48:2,4,,2.4688725438550376,2.9361026667920824,1.3100128869838026,1.039525915828429,0.35404957993658676,3.706221473918549,330,138,192,False
48,3,48:3,11,,2.918876225550733,2.9361026667920824,1.9714127243570623,1.2638766366162697,0.43046064121359623,7.180813836631732,330,258,72,False
48,4,48:4,6,,2.918951846246841,2.9361026667920824,1.6060897456455423,1.0988453992777225,0.37425305719240926,4.983287160357409,330,267,63,False
48,5,48:5,7,,2.9460964734417283,2.9361026667920824,1.6962693676595773,0.97731136288714,0.3328600780690437,5.453564151386166,330,281,49,False
48,6,48:6,9,,2.945589037221446,2.9361026667920824,2.056250672199807,1.514317666579831,0.5157577368486026,7.8166077759313355,330,286,44,False
48,7,48:7,8,,2.9810636082522666,2.9361026667920824,1.777993472720722,1.3348478647826076,0.45463255760093413,5.917969929195722,330,270,60,False
48,8,48:8,7,,2.866157003990346,2.9361026667920824,1.683418827013546,1.254606032703312,0.42730318898353287,5.383931271907976,330,231,99,False
48,9,48:9,7,6.963076923076575,2.964411379970814,2.9361026667920824,1.5430885737051119,0.8291833513363082,0.282409522226365,4.679019473201134,330,325,5,True
48,10,48:10,10,,2.899323260476549,2.9361026667920824,2.067385842229226,1.352113026613767,0.4605128566880307,7.90413343474435,330,261,69,False
48,11,48:11,4,,2.9650252910202446,2.9361026667920824,1.3449084089038494,0.6271669512452245,0.2136052524111674,3.8378350129861065,330,302,28,False
48,12,48:12,9,,2.9368264466308247,2.9361026667920824,1.8580355799144055,1.311041866444011,0.44652453106363105,6.411130240206332,330,261,69,False
48,13,48:13,8,,2.94613084289004,2.9361026667920824,1.6330918479037153,1.1748646758149603,0.4001442759828934,5.11967954335275,330,276,54,False
48,14,48:14,6,,2.860275942358229,2.9361026667920824,1.7172780858883965,1.5265221624958305,0.5199144361541258,5.569348526058627,330,154,176,False
48,15,48:15,6,,2.7885546424785064,2.9361026667920824,1.7677801226897516,1.5271710630057524,0.520135443585937,5.857835241873882,330,155,175,False
48,16,48:16,7,6.968553459119494,2.965733745036069,2.9361026667920824,1.5297799068440043,0.9662071654794099,0.3290781267315374,4.617160505034355,330,318,12,True
48,17,48:17,10,,2.8106492155478344,2.9361026667920824,1.9672443621213531,1.4338881411091788,0.48836444219977215,7.150943901019025,330,205,125,False
48,18,48:18,3,,2.498738331824616,2.9361026667920824,1.0676888059070166,0.9653708212117419,0.3287932782903956,2.9086492725246695,330,138,192,False
48,19,48:19,5,,2.9193252474797937,2.9361026667920824,1.3937987580016602,0.9802306383781775,0.3338543469425593,4.030130501746512,330,264,66,False
48,20,48:20,8,,2.927653378110745,2.9361026667920824,1.7680260221935207,1.2362059224678712,0.4210363406053921,5.859275857769128,330,273,57,False
48,21,48:21,7,,2.394394465470971,2.9361026667920824,1.6107046623281187,1.4048378467887657,0.47847027376725176,5.006337762802778,330,84,246,False
48,22,48:22,8,,2.907159234950745,2.9361026667920824,1.936210711873066,1.3544565623766718,0.46131103578081606,6.932432154486724,330,258,72,False
48,23,48:23,10,,2.727627400455454,2.9361026667920824,2.0859727627149547,1.3703054659500444,0.4667089749443974,8.052420767749522,330,155,175,False
48,24,48:24,5,,2.8024096434306682,2.9361026667920824,1.482166856393507,1.0914348136886158,0.37172910403745935,4.402474883832402,330,187,143,False
48,25,48:25,8,7.996815286624203,2.9565083365401574,2.9361026667920824,1.734701866181564,1.1424812845293175,0.3891148962367743,5.667237956625207,330,314,16,True
49,1,49:1,6,5.999885428530992,2.9648905455799617,2.9361026667920824,1.5824434138559063,0.8446055414085357,0.2876621280860496,4.866832982049128,330,330,0,True
